DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
ACAP Saint John: Sediment PAHs,LRN,Little River Nearshore,45.262617,-66.028878,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Benzo[a]pyrene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,LRN,Little River Nearshore,45.262617,-66.028878,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Benzo[a]pyrene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,LRN,Little River Nearshore,45.262617,-66.028878,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,"Benzo[b,j]fluoranthene",,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,LRN,Little River Nearshore,45.262617,-66.028878,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,"Benzo[b,j]fluoranthene",,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,LRN,Little River Nearshore,45.262617,-66.028878,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Benzo[e]pyrene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,LRN,Little River Nearshore,45.262617,-66.028878,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Benzo[e]pyrene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,LRN,Little River Nearshore,45.262617,-66.028878,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Benzo[ghi]perylene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,LRN,Little River Nearshore,45.262617,-66.028878,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Benzo[ghi]perylene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,LRN,Little River Nearshore,45.262617,-66.028878,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Benzo[k]fluoranthene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,LRN,Little River Nearshore,45.262617,-66.028878,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Benzo[k]fluoranthene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,LRN,Little River Nearshore,45.262617,-66.028878,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,"Dibenz[a,h]anthracene",,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,LRN,Little River Nearshore,45.262617,-66.028878,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,"Dibenz[a,h]anthracene",,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,LRN,Little River Nearshore,45.262617,-66.028878,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Fluoranthene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,LRN,Little River Nearshore,45.262617,-66.028878,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Fluoranthene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,LRN,Little River Nearshore,45.262617,-66.028878,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Fluorene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,LRN,Little River Nearshore,45.262617,-66.028878,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Fluorene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,LRN,Little River Nearshore,45.262617,-66.028878,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,"Indeno[1,2,3-cd]pyrene",,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,LRN,Little River Nearshore,45.262617,-66.028878,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,"Indeno[1,2,3-cd]pyrene",,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,LRN,Little River Nearshore,45.262617,-66.028878,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Moisture content,,,23,%,Actual,,,,,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,LRN,Little River Nearshore,45.262617,-66.028878,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Moisture content,,,23,%,Actual,,,,,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,LRN,Little River Nearshore,45.262617,-66.028878,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Naphthalene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,LRN,Little River Nearshore,45.262617,-66.028878,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Naphthalene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,LRN,Little River Nearshore,45.262617,-66.028878,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Phenanthrene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,LRN,Little River Nearshore,45.262617,-66.028878,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Phenanthrene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,LRN,Little River Nearshore,45.262617,-66.028878,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Pyrene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,LRN,Little River Nearshore,45.262617,-66.028878,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Pyrene,,Extractable,,,Calculated,Below Detection/Quantification Limit,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Acenaphthene,,Extractable,0.15,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Acenaphthene,,Extractable,0.15,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Acenaphthylene,,Extractable,0.04,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Acenaphthylene,,Extractable,0.04,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Anthracene,,Extractable,0.27,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Anthracene,,Extractable,0.27,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Benz[a]anthracene,,Extractable,0.55,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Benz[a]anthracene,,Extractable,0.55,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Benzo[a]pyrene,,Extractable,0.38,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Benzo[a]pyrene,,Extractable,0.38,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,"Benzo[b,j]fluoranthene",,Extractable,0.58,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,"Benzo[b,j]fluoranthene",,Extractable,0.58,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Benzo[e]pyrene,,Extractable,0.31,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Benzo[e]pyrene,,Extractable,0.31,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Benzo[ghi]perylene,,Extractable,0.13,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Benzo[ghi]perylene,,Extractable,0.13,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Benzo[k]fluoranthene,,Extractable,0.22,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Benzo[k]fluoranthene,,Extractable,0.22,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,"Dibenz[a,h]anthracene",,Extractable,0.04,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,"Dibenz[a,h]anthracene",,Extractable,0.04,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Fluoranthene,,Extractable,1.3,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Fluoranthene,,Extractable,1.3,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Fluorene,,Extractable,0.17,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Fluorene,,Extractable,0.17,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,"Indeno[1,2,3-cd]pyrene",,Extractable,0.15,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,"Indeno[1,2,3-cd]pyrene",,Extractable,0.15,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Moisture content,,,23,%,Actual,,,,,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Moisture content,,,23,%,Actual,,,,,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Naphthalene,,Extractable,0.22,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Naphthalene,,Extractable,0.22,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Phenanthrene,,Extractable,1.1,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Phenanthrene,,Extractable,1.1,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Pyrene,,Extractable,1.1,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,TCB,Tin Can Beach,45.262244,-66.054578,UNKWN,,,,,Ocean,Sample-Routine,Subsurface Soil/Sediment,2018-09-27,,,,,,,Pyrene,,Extractable,1.1,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-28,,,,,,,Acenaphthene,,Extractable,0.06,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-28,,,,,,,Acenaphthene,,Extractable,0.06,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-28,,,,,,,Acenaphthylene,,Extractable,0.01,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-28,,,,,,,Acenaphthylene,,Extractable,0.01,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-28,,,,,,,Anthracene,,Extractable,0.35,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-28,,,,,,,Anthracene,,Extractable,0.35,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-28,,,,,,,Benz[a]anthracene,,Extractable,0.73,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-28,,,,,,,Benz[a]anthracene,,Extractable,0.73,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-28,,,,,,,Benzo[a]pyrene,,Extractable,0.44,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-28,,,,,,,Benzo[a]pyrene,,Extractable,0.44,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-28,,,,,,,"Benzo[b,j]fluoranthene",,Extractable,0.72,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-28,,,,,,,"Benzo[b,j]fluoranthene",,Extractable,0.72,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-28,,,,,,,Benzo[e]pyrene,,Extractable,0.34,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-28,,,,,,,Benzo[e]pyrene,,Extractable,0.34,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-28,,,,,,,Benzo[ghi]perylene,,Extractable,0.14,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-28,,,,,,,Benzo[ghi]perylene,,Extractable,0.14,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-28,,,,,,,Benzo[k]fluoranthene,,Extractable,0.27,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-28,,,,,,,Benzo[k]fluoranthene,,Extractable,0.27,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-28,,,,,,,"Dibenz[a,h]anthracene",,Extractable,0.04,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PAH,2018-11-07,,,RPC,
ACAP Saint John: Sediment PAHs,CB,Courtenay Bay,45.276202,-66.047032,UNKWN,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2018-09-28,,,,,,,"Dibenz[a,h]anthracene",,Extractable,0.04,mg/kg,Calculated,,0.01,mg/kg,Reporting Limit,,,,,Sediment PH,2018-11-07,,,RPC,
